payment_date,customer_id,amount,running_total
2007-03-23 12:34:45.996577,22,4.99,57.89
2007-04-07 10:29:18.996577,22,2.99,60.88
2007-04-09 13:52:08.996577,22,6.99,67.87
2007-04-10 14:16:45.996577,22,2.99,70.86
2007-04-27 03:10:34.996577,22,4.99,75.85
2007-04-28 02:31:24.996577,22,7.99,83.84
2007-04-30 01:29:37.996577,22,4.99,88.83
2007-04-30 19:06:31.996577,22,0.99,89.82
2007-05-14 13:44:29.996577,22,4.99,94.81
2007-02-19 15:13:01.996577,23,1.99,1.99
2007-02-19 19:18:27.996577,23,0.99,2.98
2007-02-20 09:17:22.996577,23,5.99,8.97
2007-02-20 11:48:24.996577,23,4.99,13.96
2007-02-21 20:17:44.996577,23,2.99,16.95
2007-03-01 23:58:23.996577,23,2.99,19.94
2007-03-16 21:33:19.996577,23,2.99,22.93
2007-03-19 17:00:16.996577,23,2.99,25.92
2007-03-19 18:28:51.996577,23,4.99,30.91
2007-03-19 21:54:03.996577,23,6.99,37.9
2007-03-20 00:50:06.996577,23,0.99,38.89
2007-03-20 02:41:07.996577,23,0.99,39.88
2007-03-21 12:11:11.996577,23,2.99,42.87
2007-04-06 10:12:10.996577,23,3.99,46.86
2007-04-06 12:22:07.996577,23,2.99,49.85
2007-04-08 17:11:44.996577,23,2.99,52.84
2007-04-11 11:11:33.996577,23,2.99,55.83
2007-04-11 12:48:44.996577,23,2.99,58.82
2007-04-12 20:58:41.996577,23,5.99,64.81
2007-04-27 05:47:12.996577,23,7.99,72.8
2007-04-28 14:01:29.996577,23,2.99,75.79
2007-04-29 16:09:40.996577,23,0.99,76.78
2007-04-30 06:53:29.996577,23,3.99,80.77
2007-04-30 11:24:02.996577,23,5.99,86.76
2007-04-30 12:55:12.996577,23,9.99,96.75
2007-04-30 20:18:50.996577,23,6.99,103.74
2007-05-14 13:44:29.996577,23,2.99,106.73
2007-02-16 13:07:57.996577,24,2.99,2.99
2007-02-17 14:56:17.996577,24,2.99,5.98
2007-02-17 18:44:38.996577,24,4.99,10.97
2007-02-18 17:56:28.996577,24,5.99,16.96
2007-02-20 06:01:35.996577,24,7.99,24.95
2007-03-01 09:06:53.996577,24,2.99,27.94
2007-03-02 10:38:11.996577,24,2.99,30.93
2007-03-16 23:26:02.996577,24,2.99,33.92
2007-03-17 23:22:03.996577,24,8.99,42.91
2007-03-18 20:51:11.996577,24,2.99,45.9
2007-03-19 06:03:19.996577,24,1.99,47.89
2007-03-19 08:09:19.996577,24,4.99,52.88
2007-03-19 15:14:25.996577,24,0.99,53.87
2007-03-22 19:57:25.996577,24,4.99,58.86
2007-04-06 06:01:08.996577,24,7.99,66.85
2007-04-07 18:57:34.996577,24,2.99,69.84
2007-04-09 14:29:00.996577,24,0.99,70.83
2007-04-10 05:37:47.996577,24,0.99,71.82
2007-04-12 18:14:55.996577,24,4.99,76.81
2007-04-27 09:50:43.996577,24,1.99,78.8
2007-04-30 01:44:03.996577,24,4.99,83.79
2007-04-30 06:59:44.996577,24,0.99,84.78
2007-04-30 13:37:13.996577,24,0.99,85.77
2007-02-15 10:46:00.996577,25,4.99,4.99
2007-02-15 12:38:21.996577,25,2.99,7.98
2007-02-16 15:41:49.996577,25,6.99,14.97
2007-02-19 06:51:37.996577,25,8.99,23.96
2007-02-20 01:09:54.996577,25,4.99,28.95
2007-02-21 19:21:57.996577,25,4.99,33.94
2007-03-01 03:17:32.996577,25,5.99,39.93
2007-03-01 22:40:58.996577,25,2.99,42.92
2007-03-02 00:34:25.996577,25,2.99,45.91
2007-03-17 03:16:31.996577,25,0.99,46.9
2007-03-19 03:17:14.996577,25,0.99,47.89
2007-03-21 02:06:53.996577,25,4.99,52.88
2007-03-21 03:41:42.996577,25,4.99,57.87
2007-03-23 01:25:56.996577,25,0.99,58.86
2007-03-23 18:28:56.996577,25,5.99,64.85
2007-04-07 13:54:57.996577,25,2.99,67.84
2007-04-07 16:18:53.996577,25,0.99,68.83
2007-04-07 20:00:19.996577,25,2.99,71.82
2007-04-10 17:48:09.996577,25,2.99,74.81
2007-04-12 09:34:43.996577,25,4.99,79.8
2007-04-12 20:30:44.996577,25,2.99,82.79
2007-04-29 14:09:23.996577,25,2.99,85.78
2007-04-29 22:44:23.996577,25,0.99,86.77
2007-04-30 08:40:27.996577,25,8.99,95.76
2007-04-30 13:28:03.996577,25,2.99,98.75
2007-04-30 16:25:04.996577,25,2.99,101.74
2007-04-30 19:17:39.996577,25,2.99,104.73
2007-02-15 17:21:40.996577,26,5.99,5.99
2007-02-16 12:29:28.996577,26,4.99,10.98
2007-02-17 16:42:34.996577,26,9.99,20.97
2007-02-18 15:36:00.996577,26,3.99,24.96
2007-02-18 15:53:31.996577,26,6.99,31.95
2007-02-18 23:56:12.996577,26,4.99,36.94
2007-02-19 14:49:45.996577,26,4.99,41.93
2007-03-01 05:10:46.996577,26,3.99,45.92
2007-03-02 03:16:37.996577,26,3.99,49.91
2007-03-02 14:32:34.996577,26,2.99,52.9
2007-03-02 15:28:38.996577,26,0.99,53.89
2007-03-17 07:22:56.996577,26,5.99,59.88
2007-03-19 09:53:36.996577,26,4.99,64.87
2007-03-21 01:52:55.996577,26,4.99,69.86
2007-03-21 02:06:08.996577,26,8.99,78.85
2007-03-21 16:19:32.996577,26,1.99,80.84
2007-03-21 18:40:56.996577,26,7.99,88.83
2007-03-22 21:03:10.996577,26,2.99,91.82
2007-03-23 09:44:55.996577,26,7.99,99.81
2007-04-07 03:00:54.996577,26,2.99,102.8
2007-04-07 13:10:30.996577,26,4.99,107.79
2007-04-07 19:09:29.996577,26,4.99,112.78
2007-04-07 19:57:12.996577,26,0.99,113.77
2007-04-07 21:07:28.996577,26,6.99,120.76
2007-04-08 02:11:48.996577,26,3.99,124.75
2007-04-08 07:38:12.996577,26,6.99,131.74
2007-04-09 20:00:55.996577,26,2.99,134.73
2007-04-11 07:47:57.996577,26,1.99,136.72
2007-04-11 13:21:51.996577,26,2.99,139.71
2007-04-27 12:23:44.996577,26,0.99,140.7
2007-04-28 23:02:02.996577,26,4.99,145.69
2007-04-30 22:00:06.996577,26,0.99,146.68
2007-02-15 08:40:08.996577,27,4.99,4.99
2007-02-15 19:45:43.996577,27,4.99,9.98
2007-02-16 11:33:35.996577,27,2.99,12.97
2007-02-17 07:28:23.996577,27,3.99,16.96
2007-02-18 22:17:13.996577,27,2.99,19.95
2007-02-19 18:31:55.996577,27,4.99,24.94
2007-02-20 10:57:25.996577,27,1.99,26.93
2007-02-21 15:51:02.996577,27,3.99,30.92
2007-03-01 20:19:41.996577,27,7.99,38.91
2007-03-01 22:28:59.996577,27,4.99,43.9
2007-03-02 11:40:43.996577,27,0.99,44.89
2007-03-17 03:54:23.996577,27,8.99,53.88
2007-03-17 07:16:57.996577,27,6.99,60.87
2007-03-17 18:21:09.996577,27,5.99,66.86
2007-03-18 09:56:40.996577,27,0.99,67.85
2007-03-18 12:26:16.996577,27,2.99,70.84
2007-03-20 11:42:22.996577,27,4.99,75.83
2007-03-22 08:28:30.996577,27,0.99,76.82
2007-04-07 01:21:19.996577,27,0.99,77.81
2007-04-08 01:03:17.996577,27,5.99,83.8
2007-04-10 01:29:45.996577,27,0.99,84.79
2007-04-10 10:14:14.996577,27,4.99,89.78
2007-04-11 06:05:16.996577,27,0.99,90.77
2007-04-12 03:54:52.996577,27,5.99,96.76
2007-04-12 09:41:47.996577,27,4.99,101.75
2007-04-28 10:42:08.996577,27,1.99,103.74
2007-04-30 03:41:25.996577,27,5.99,109.73
2007-04-30 05:03:21.996577,27,7.99,117.72
2007-04-30 12:35:19.996577,27,0.99,118.71
2007-04-30 13:08:18.996577,27,4.99,123.7
2007-02-15 03:26:33.996577,28,2.99,2.99
2007-02-15 23:52:34.996577,28,4.99,7.98
2007-02-18 06:47:18.996577,28,3.99,11.97
2007-02-19 04:58:36.996577,28,0.99,12.96
2007-02-21 00:53:26.996577,28,0.99,13.95
2007-03-01 02:16:38.996577,28,6.99,20.94
2007-03-02 19:01:21.996577,28,2.99,23.93
2007-03-17 12:13:15.996577,28,3.99,27.92
2007-03-18 00:23:10.996577,28,2.99,30.91
2007-03-18 06:12:31.996577,28,0.99,31.9
2007-03-18 19:27:43.996577,28,2.99,34.89
2007-03-20 10:39:29.996577,28,4.99,39.88
2007-03-21 14:02:49.996577,28,2.99,42.87
2007-03-22 23:16:55.996577,28,4.99,47.86
2007-03-23 00:37:06.996577,28,2.99,50.85
2007-04-06 15:06:40.996577,28,0.99,51.84
2007-04-08 10:14:01.996577,28,0.99,52.83
2007-04-08 21:26:47.996577,28,4.99,57.82
2007-04-10 05:49:53.996577,28,2.99,60.81
2007-04-10 14:17:38.996577,28,5.99,66.8
2007-04-11 01:17:27.996577,28,0.99,67.79
2007-04-12 00:06:14.996577,28,0.99,68.78
2007-04-27 21:36:06.996577,28,9.99,78.77
2007-04-29 06:46:46.996577,28,4.99,83.76
2007-04-29 23:35:38.996577,28,2.99,86.75
2007-04-30 00:13:17.996577,28,2.99,89.74
2007-04-30 01:50:56.996577,28,4.99,94.73
2007-04-30 06:08:59.996577,28,4.99,99.72
2007-04-30 19:42:28.996577,28,2.99,102.71
2007-05-14 13:44:29.996577,28,2.99,105.7
2007-02-19 09:07:08.996577,29,0.99,0.99
2007-02-19 10:10:46.996577,29,0.99,1.98
2007-02-19 12:01:32.996577,29,7.99,9.97
2007-02-19 14:10:33.996577,29,2.99,12.96
2007-02-19 17:46:35.996577,29,2.99,15.95
2007-02-20 02:44:33.996577,29,2.99,18.94
2007-02-21 07:17:42.996577,29,2.99,21.93
2007-03-01 11:04:35.996577,29,5.99,27.92
2007-03-01 23:58:47.996577,29,1.99,29.91
2007-03-02 05:57:36.996577,29,4.99,34.9
2007-03-17 16:03:04.996577,29,2.99,37.89
2007-03-18 11:16:48.996577,29,4.99,42.88
2007-03-18 11:48:39.996577,29,2.99,45.87
2007-03-18 13:49:12.996577,29,6.99,52.86
2007-03-18 15:44:33.996577,29,6.99,59.85
2007-03-19 12:19:02.996577,29,2.99,62.84
2007-03-19 22:04:51.996577,29,0.99,63.83
2007-03-20 10:32:01.996577,29,2.99,66.82
2007-03-20 12:28:51.996577,29,3.99,70.81
2007-03-21 01:30:11.996577,29,0.99,71.8
2007-03-21 19:29:45.996577,29,4.99,76.79
2007-03-22 06:04:22.996577,29,7.99,84.78
2007-03-22 06:21:26.996577,29,5.99,90.77
2007-04-07 12:52:56.996577,29,6.99,97.76
2007-04-07 16:05:22.996577,29,0.99,98.75
2007-04-08 02:09:12.996577,29,0.99,99.74
2007-04-09 20:23:45.996577,29,10.99,110.73
2007-04-10 16:27:55.996577,29,1.99,112.72
2007-04-27 08:41:02.996577,29,3.99,116.71
2007-04-27 16:47:07.996577,29,6.99,123.7
2007-04-27 16:55:39.996577,29,0.99,124.69
2007-04-29 14:18:40.996577,29,2.99,127.68
2007-04-30 14:17:20.996577,29,4.99,132.67
2007-04-30 18:18:39.996577,29,4.99,137.66
2007-05-14 13:44:29.996577,29,0.99,138.65
2007-02-17 01:07:46.996577,30,1.99,1.99
2007-02-17 02:53:38.996577,30,2.99,4.98
2007-02-17 21:28:08.996577,30,4.99,9.97
2007-02-19 13:38:35.996577,30,2.99,12.96
2007-03-01 00:26:14.996577,30,6.99,19.95
2007-03-18 01:55:37.996577,30,2.99,22.94
2007-03-18 12:58:03.996577,30,2.99,25.93
2007-03-18 21:27:00.996577,30,0.99,26.92
2007-03-19 22:04:10.996577,30,0.99,27.91
2007-03-20 07:19:05.996577,30,4.99,32.9
2007-03-21 07:05:41.996577,30,0.99,33.89
2007-03-21 15:46:59.996577,30,2.99,36.88
2007-03-22 09:08:17.996577,30,4.99,41.87
2007-03-23 02:46:22.996577,30,4.99,46.86
2007-03-23 13:45:40.996577,30,2.99,49.85
2007-04-06 20:51:28.996577,30,4.99,54.84
2007-04-07 22:49:55.996577,30,2.99,57.83
2007-04-08 07:41:54.996577,30,2.99,60.82
2007-04-09 01:03:11.996577,30,5.99,66.81
2007-04-09 05:12:56.996577,30,9.99,76.8
2007-04-09 13:42:34.996577,30,0.99,77.79
2007-04-10 22:37:20.996577,30,7.99,85.78
2007-04-11 13:30:28.996577,30,0.99,86.77
2007-04-11 19:34:43.996577,30,2.99,89.76
2007-04-27 14:31:34.996577,30,2.99,92.75
2007-04-28 05:13:49.996577,30,4.99,97.74
2007-04-28 14:41:19.996577,30,4.99,102.73
2007-04-28 15:01:21.996577,30,4.99,107.72
2007-04-28 16:38:14.996577,30,4.99,112.71
2007-04-29 13:05:56.996577,30,2.99,115.7
2007-04-30 00:33:24.996577,30,0.99,116.69
2007-04-30 04:02:14.996577,30,0.99,117.68
2007-04-30 15:24:19.996577,30,2.99,120.67
2007-04-30 16:09:01.996577,30,2.99,123.66
2007-02-16 08:34:06.996577,31,4.99,4.99
2007-02-16 21:48:42.996577,31,1.99,6.98
2007-02-18 02:26:02.996577,31,0.99,7.97
2007-02-18 10:03:56.996577,31,6.99,14.96
2007-02-18 14:18:14.996577,31,7.99,22.95
2007-02-18 17:02:47.996577,31,0.99,23.94
2007-02-18 23:48:26.996577,31,0.99,24.93
2007-02-19 08:34:46.996577,31,4.99,29.92
2007-02-20 16:33:41.996577,31,2.99,32.91
2007-02-20 20:47:51.996577,31,1.99,34.9
2007-02-20 23:07:13.996577,31,0.99,35.89
2007-03-17 20:45:35.996577,31,4.99,40.88
2007-03-18 06:54:31.996577,31,0.99,41.87
2007-03-23 08:06:00.996577,31,6.99,48.86
2007-03-23 13:26:32.996577,31,6.99,55.85
2007-04-06 08:41:11.996577,31,4.99,60.84
2007-04-06 21:13:36.996577,31,4.99,65.83
2007-04-07 05:44:01.996577,31,6.99,72.82
2007-04-08 11:53:24.996577,31,9.99,82.81
2007-04-11 11:03:22.996577,31,3.99,86.8
2007-04-12 04:54:36.996577,31,4.99,91.79
2007-04-26 23:51:50.996577,31,1.99,93.78
2007-04-27 05:15:39.996577,31,3.99,97.77
2007-04-27 06:37:51.996577,31,2.99,100.76
2007-04-27 17:18:08.996577,31,2.99,103.75
2007-04-30 03:22:22.996577,31,0.99,104.74
2007-02-17 02:21:44.996577,32,6.99,6.99
2007-02-17 22:07:37.996577,32,0.99,7.98
2007-02-19 06:50:35.996577,32,5.99,13.97
2007-02-20 00:30:31.996577,32,1.99,15.96
2007-03-02 07:50:51.996577,32,4.99,20.95
2007-03-17 11:23:13.996577,32,4.99,25.94
2007-03-18 08:19:06.996577,32,9.99,35.93
2007-03-20 08:59:49.996577,32,8.99,44.92
2007-03-20 15:44:36.996577,32,1.99,46.91
2007-03-20 21:47:20.996577,32,0.99,47.9
2007-03-21 15:00:58.996577,32,5.99,53.89
2007-04-05 22:39:39.996577,32,2.99,56.88
2007-04-07 21:17:00.996577,32,2.99,59.87
2007-04-08 14:01:58.996577,32,2.99,62.86
2007-04-08 19:05:37.996577,32,0.99,63.85
2007-04-09 14:25:41.996577,32,9.99,73.84
2007-04-10 11:41:44.996577,32,0.99,74.83
2007-04-10 21:50:27.996577,32,2.99,77.82
2007-04-11 06:26:33.996577,32,3.99,81.81
2007-04-11 23:17:31.996577,32,2.99,84.8
2007-04-27 03:02:33.996577,32,6.99,91.79
2007-04-27 21:52:02.996577,32,5.99,97.78
2007-04-28 05:54:40.996577,32,2.99,100.77
2007-04-29 04:20:52.996577,32,5.99,106.76
2007-04-29 06:14:55.996577,32,2.99,109.75
2007-04-30 00:10:29.996577,32,2.99,112.74
2007-02-15 08:14:59.996577,33,10.99,10.99
2007-02-20 20:49:36.996577,33,8.99,19.98
2007-03-01 03:27:56.996577,33,2.99,22.97
2007-03-01 22:55:38.996577,33,4.99,27.96
2007-03-19 14:53:26.996577,33,7.99,35.95
2007-03-20 13:19:23.996577,33,2.99,38.94
2007-03-20 16:40:10.996577,33,7.99,46.93
2007-03-20 18:40:45.996577,33,0.99,47.92
2007-03-21 16:57:39.996577,33,0.99,48.91
2007-03-22 10:11:30.996577,33,5.99,54.9
2007-03-22 10:56:27.996577,33,2.99,57.89
2007-04-07 04:30:14.996577,33,5.99,63.88
2007-04-09 19:17:38.996577,33,0.99,64.87
2007-04-10 09:43:14.996577,33,4.99,69.86
2007-04-11 15:04:43.996577,33,0.99,70.85
2007-04-28 13:21:32.996577,33,4.99,75.84
2007-04-30 05:00:11.996577,33,4.99,80.83
2007-04-30 06:45:50.996577,33,4.99,85.82
2007-04-30 12:54:37.996577,33,1.99,87.81
2007-05-14 13:44:29.996577,33,0.99,88.8
2007-02-17 02:58:24.996577,34,4.99,4.99
2007-02-18 03:58:18.996577,34,5.99,10.98
2007-02-20 19:03:54.996577,34,0.99,11.97
2007-03-01 10:20:58.996577,34,0.99,12.96
2007-03-01 13:26:40.996577,34,4.99,17.95
2007-03-02 06:33:45.996577,34,0.99,18.94
2007-03-16 21:47:13.996577,34,2.99,21.93
2007-03-17 05:44:13.996577,34,4.99,26.92
2007-03-18 03:26:25.996577,34,2.99,29.91
2007-03-18 15:11:11.996577,34,2.99,32.9
2007-03-18 17:04:42.996577,34,0.99,33.89
2007-03-19 19:50:13.996577,34,4.99,38.88
2007-03-20 16:23:39.996577,34,2.99,41.87
2007-03-21 19:00:34.996577,34,5.99,47.86
2007-03-21 19:22:58.996577,34,7.99,55.85
2007-04-05 22:52:51.996577,34,3.99,59.84
2007-04-06 18:37:37.996577,34,2.99,62.83
2007-04-09 08:50:57.996577,34,4.99,67.82
2007-04-10 05:17:26.996577,34,4.99,72.81
2007-04-10 20:00:32.996577,34,5.99,78.8
2007-04-27 00:43:27.996577,34,2.99,81.79
2007-04-27 04:37:56.996577,34,2.99,84.78
2007-04-27 19:49:18.996577,34,0.99,85.77
2007-04-30 09:45:59.996577,34,3.99,89.76
2007-02-16 02:37:34.996577,35,0.99,0.99
2007-02-17 09:15:50.996577,35,2.99,3.98
2007-02-18 02:18:44.996577,35,4.99,8.97
2007-02-18 02:20:40.996577,35,0.99,9.96
2007-02-19 14:44:22.996577,35,2.99,12.95
2007-02-20 16:21:56.996577,35,4.99,17.94
2007-03-02 14:00:58.996577,35,1.99,19.93
2007-03-02 19:28:18.996577,35,7.99,27.92
2007-03-17 03:19:22.996577,35,4.99,32.91
2007-03-17 19:30:45.996577,35,4.99,37.9
2007-03-20 08:59:27.996577,35,2.99,40.89
2007-03-20 23:21:35.996577,35,0.99,41.88
2007-03-21 00:00:17.996577,35,2.99,44.87
2007-03-21 20:53:35.996577,35,4.99,49.86
2007-04-06 03:32:25.996577,35,2.99,52.85
2007-04-07 04:43:17.996577,35,4.99,57.84
2007-04-08 23:17:15.996577,35,0.99,58.83
2007-04-09 00:15:11.996577,35,2.99,61.82
2007-04-09 15:02:33.996577,35,0.99,62.81
2007-04-10 19:54:57.996577,35,5.99,68.8
2007-04-10 22:15:34.996577,35,0.99,69.79
2007-04-11 07:41:34.996577,35,5.99,75.78
2007-04-11 21:13:00.996577,35,4.99,80.77
2007-04-12 04:08:16.996577,35,4.99,85.76
2007-04-12 04:25:04.996577,35,4.99,90.75
2007-04-27 05:22:38.996577,35,4.99,95.74
2007-04-29 20:48:47.996577,35,6.99,102.73
2007-04-30 01:27:46.996577,35,6.99,109.72
2007-04-30 02:32:24.996577,35,5.99,115.71
2007-04-30 04:36:08.996577,35,2.99,118.7
2007-02-19 14:34:07.996577,36,0.99,0.99
2007-03-01 10:21:43.996577,36,2.99,3.98
2007-03-01 18:54:01.996577,36,2.99,6.97
2007-03-02 02:16:43.996577,36,0.99,7.96
2007-03-02 02:24:49.996577,36,6.99,14.95
2007-03-17 02:28:27.996577,36,4.99,19.94
2007-03-17 10:35:20.996577,36,4.99,24.93
2007-03-20 03:00:11.996577,36,2.99,27.92
2007-03-20 03:03:12.996577,36,1.99,29.91
2007-03-20 06:59:20.996577,36,4.99,34.9
2007-03-21 17:43:59.996577,36,9.99,44.89
2007-03-23 07:11:06.996577,36,4.99,49.88
2007-04-07 06:43:29.996577,36,0.99,50.87
2007-04-08 03:27:14.996577,36,4.99,55.86
2007-04-08 13:23:08.996577,36,4.99,60.85
2007-04-09 18:35:35.996577,36,0.99,61.84
2007-04-11 01:06:17.996577,36,0.99,62.83
2007-04-27 07:34:39.996577,36,6.99,69.82
2007-04-28 00:03:43.996577,36,0.99,70.81
2007-04-28 10:28:11.996577,36,6.99,77.8
2007-04-28 17:03:38.996577,36,0.99,78.79
2007-04-29 04:21:16.996577,36,2.99,81.78
2007-04-30 01:49:04.996577,36,4.99,86.77
2007-04-30 09:39:36.996577,36,0.99,87.76
2007-04-30 17:20:45.996577,36,2.99,90.75
2007-02-16 03:12:49.996577,37,4.99,4.99
2007-02-16 19:37:12.996577,37,1.99,6.98
2007-02-16 23:12:23.996577,37,3.99,10.97
2007-03-01 10:51:07.996577,37,2.99,13.96
2007-03-02 09:08:09.996577,37,3.99,17.95
2007-03-19 07:49:36.996577,37,7.99,25.94
2007-03-19 11:23:35.996577,37,4.99,30.93
2007-03-19 22:28:50.996577,37,0.99,31.92
2007-03-20 00:02:02.996577,37,3.99,35.91
2007-03-20 19:48:02.996577,37,8.99,44.9
2007-03-20 22:11:12.996577,37,0.99,45.89
2007-03-21 13:43:29.996577,37,2.99,48.88
2007-03-22 07:32:10.996577,37,3.99,52.87
2007-03-23 16:00:45.996577,37,0.99,53.86
2007-03-23 20:36:30.996577,37,0.99,54.85
2007-04-05 21:24:59.996577,37,7.99,62.84
2007-04-06 10:08:53.996577,37,5.99,68.83
2007-04-09 19:30:52.996577,37,5.99,74.82
2007-04-28 11:14:13.996577,37,0.99,75.81
2007-04-29 05:23:14.996577,37,9.99,85.8
2007-04-30 01:04:37.996577,37,5.99,91.79
2007-02-15 04:24:06.996577,38,2.99,2.99
2007-02-19 01:18:21.996577,38,1.99,4.98
2007-02-19 05:16:27.996577,38,1.99,6.97
2007-02-20 08:29:17.996577,38,4.99,11.96
2007-02-21 13:41:10.996577,38,3.99,15.95
2007-03-01 10:21:38.996577,38,6.99,22.94
2007-03-02 04:44:06.996577,38,3.99,26.93
2007-03-02 15:41:52.996577,38,2.99,29.92
2007-03-17 10:48:27.996577,38,4.99,34.91
2007-03-17 20:56:41.996577,38,0.99,35.9
2007-03-18 00:14:16.996577,38,1.99,37.89
2007-03-21 14:31:27.996577,38,4.99,42.88
2007-03-21 17:16:32.996577,38,2.99,45.87
2007-03-21 22:54:25.996577,38,6.99,52.86
2007-03-23 07:30:30.996577,38,2.99,55.85
2007-03-23 10:24:16.996577,38,5.99,61.84
2007-04-07 09:52:14.996577,38,5.99,67.83
2007-04-07 11:10:28.996577,38,1.99,69.82
2007-04-07 15:04:42.996577,38,4.99,74.81
2007-04-08 07:42:55.996577,38,4.99,79.8
2007-04-09 12:59:50.996577,38,2.99,82.79
2007-04-09 21:14:40.996577,38,2.99,85.78
2007-04-10 14:39:05.996577,38,2.99,88.77
2007-04-12 18:27:51.996577,38,5.99,94.76
2007-04-26 22:39:15.996577,38,0.99,95.75
2007-04-27 05:52:24.996577,38,4.99,100.74
2007-04-27 06:04:37.996577,38,5.99,106.73
2007-04-27 12:02:04.996577,38,5.99,112.72
2007-04-28 05:56:42.996577,38,0.99,113.71
2007-04-30 00:37:24.996577,38,3.99,117.7
2007-04-30 02:49:34.996577,38,4.99,122.69
2007-04-30 11:39:45.996577,38,0.99,123.68
2007-04-30 13:53:45.996577,38,0.99,124.67
2007-04-30 19:36:59.996577,38,2.99,127.66
2007-02-16 06:17:34.996577,39,5.99,5.99
2007-02-17 03:20:09.996577,39,4.99,10.98
2007-02-17 19:42:28.996577,39,0.99,11.97
2007-02-18 17:03:30.996577,39,4.99,16.96
2007-02-19 07:18:19.996577,39,4.99,21.95
2007-02-19 23:35:00.996577,39,4.99,26.94
2007-03-01 01:07:38.996577,39,4.99,31.93
2007-03-01 01:37:52.996577,39,4.99,36.92
2007-03-01 14:03:12.996577,39,0.99,37.91
2007-03-01 14:13:09.996577,39,9.99,47.9
2007-03-18 02:55:20.996577,39,0.99,48.89
2007-03-18 09:53:37.996577,39,4.99,53.88
2007-03-19 09:30:20.996577,39,7.99,61.87
2007-03-22 11:20:04.996577,39,5.99,67.86
2007-04-07 20:34:50.996577,39,5.99,73.85
2007-04-08 09:36:25.996577,39,8.99,82.84
2007-04-08 10:39:16.996577,39,6.99,89.83
2007-04-08 11:22:41.996577,39,7.99,97.82
2007-04-09 20:50:36.996577,39,4.99,102.81
2007-04-09 23:41:10.996577,39,2.99,105.8
2007-04-11 01:49:31.996577,39,2.99,108.79
2007-04-29 01:47:00.996577,39,6.99,115.78
2007-04-29 03:39:40.996577,39,1.99,117.77
2007-04-29 16:32:13.996577,39,7.99,125.76
2007-04-29 19:58:24.996577,39,2.99,128.75
2007-04-30 04:28:47.996577,39,4.99,133.74
2007-04-30 17:43:39.996577,39,4.99,138.73
2007-04-30 19:52:48.996577,39,1.99,140.72
2007-04-30 20:04:33.996577,39,0.99,141.71
2007-02-18 18:56:57.996577,40,7.99,7.99
2007-02-20 01:02:08.996577,40,2.99,10.98
2007-02-20 07:40:38.996577,40,4.99,15.97
2007-02-21 17:08:00.996577,40,0.99,16.96
2007-03-01 07:26:34.996577,40,2.99,19.95
2007-03-17 14:37:15.996577,40,0.99,20.94
2007-03-17 15:39:31.996577,40,3.99,24.93
2007-03-18 07:39:49.996577,40,9.99,34.92
2007-03-19 01:45:24.996577,40,2.99,37.91
2007-03-19 11:35:38.996577,40,6.99,44.9
2007-03-19 20:00:11.996577,40,0.99,45.89
2007-03-20 12:51:46.996577,40,5.99,51.88
2007-03-20 16:26:37.996577,40,2.99,54.87
2007-03-21 04:29:34.996577,40,6.99,61.86
2007-03-22 14:35:15.996577,40,2.99,64.85
2007-04-08 23:45:30.996577,40,1.99,66.84
2007-04-10 12:07:07.996577,40,2.99,69.83
2007-04-10 17:08:35.996577,40,5.99,75.82
2007-04-12 01:44:11.996577,40,0.99,76.81
2007-04-28 01:40:20.996577,40,0.99,77.8
2007-04-28 14:44:15.996577,40,0.99,78.79
2007-04-28 20:00:55.996577,40,3.99,82.78
2007-04-30 05:28:21.996577,40,8.99,91.77
2007-04-30 05:58:25.996577,40,4.99,96.76
2007-04-30 14:36:16.996577,40,6.99,103.75
2007-04-30 15:22:09.996577,40,1.99,105.74
2007-02-19 01:52:43.996577,41,4.99,4.99
2007-02-21 01:38:27.996577,41,7.99,12.98
2007-03-01 09:14:17.996577,41,4.99,17.97
2007-03-01 22:29:20.996577,41,5.99,23.96
2007-03-17 22:38:46.996577,41,2.99,26.95
2007-03-17 23:37:00.996577,41,3.99,30.94
2007-03-18 23:35:28.996577,41,0.99,31.93
2007-03-21 13:58:13.996577,41,7.99,39.92
2007-03-23 14:37:06.996577,41,4.99,44.91
2007-04-06 14:20:29.996577,41,2.99,47.9
2007-04-07 14:24:49.996577,41,9.99,57.89
2007-04-08 02:35:21.996577,41,4.99,62.88
2007-04-08 04:17:40.996577,41,2.99,65.87
2007-04-26 23:08:27.996577,41,4.99,70.86
2007-04-27 05:44:04.996577,41,4.99,75.85
2007-04-27 19:25:33.996577,41,1.99,77.84
2007-04-28 13:54:21.996577,41,6.99,84.83
2007-04-28 17:02:46.996577,41,0.99,85.82
2007-04-28 18:29:49.996577,41,6.99,92.81
2007-04-28 22:27:55.996577,41,2.99,95.8
2007-04-29 15:58:32.996577,41,2.99,98.79
2007-04-30 15:28:09.996577,41,5.99,104.78
2007-04-30 17:55:28.996577,41,2.99,107.77
2007-04-30 21:55:57.996577,41,7.99,115.76
2007-05-14 13:44:29.996577,41,2.99,118.75
2007-02-15 23:17:58.996577,42,0.99,0.99
2007-02-17 13:55:59.996577,42,2.99,3.98
2007-02-17 22:26:00.996577,42,3.99,7.97
2007-02-18 06:55:59.996577,42,4.99,12.96
